0,1,2,3,4,5,6,7,8,9,10,11,filename
19,20,10,18,5,5,1,10,6,0,3,12,8656.txt
30,23,7,5,5,11,1,10,6,0,3,10,8658.txt
27,20,10,5,5,5,1,10,6,0,3,12,8661.txt
27,22,16,5,5,5,1,10,6,0,3,10,8663.txt
30,27,7,5,5,11,1,10,6,0,3,11,8665.txt
27,28,7,5,5,5,1,10,6,0,3,12,8667.txt
30,22,7,5,5,5,1,10,6,0,3,10,8669.txt
30,23,7,18,5,5,1,0,6,0,3,10,8671.txt
27,25,16,5,5,5,1,10,6,0,3,10,8673.txt
30,23,7,5,5,5,1,10,6,0,3,10,8675.txt
30,27,7,5,5,5,1,10,6,0,3,11,8677.txt
27,20,10,5,5,5,1,10,6,0,3,12,8679.txt
27,29,7,5,7,5,1,10,17,0,3,12,8680.txt
27,25,7,5,5,11,8,10,6,0,3,10,8682.txt
27,25,7,5,5,5,1,10,6,0,3,10,8685.txt
30,23,7,5,5,11,1,10,6,0,3,10,8687.txt
22,25,7,18,5,11,1,0,6,0,3,10,8689.txt
30,23,7,5,5,11,1,0,6,0,3,10,8691.txt
30,23,16,5,5,11,1,10,6,0,3,11,8693.txt
30,23,7,5,5,5,1,10,6,0,3,10,8695.txt
30,22,7,18,5,5,1,10,6,0,3,10,8697.txt
22,28,5,18,19,12,1,10,8,13,7,15,8698.txt
27,25,16,5,5,5,1,10,6,0,3,10,8701.txt
27,25,16,5,5,5,1,10,6,0,3,10,8703.txt
27,25,21,5,5,5,1,10,6,0,3,10,8705.txt
1,2,7,5,5,5,1,10,6,0,3,12,8707.txt
27,26,17,18,7,5,1,8,12,6,3,3,8710.txt
30,23,7,5,5,11,1,10,6,0,3,11,8712.txt
30,27,7,5,5,11,1,10,6,0,3,11,8714.txt
30,27,7,5,5,5,1,9,6,0,3,11,8716.txt
30,23,16,5,5,5,1,10,6,0,3,10,8718.txt
30,23,7,5,5,5,1,10,6,0,3,10,8720.txt
30,23,7,18,5,5,1,10,6,0,3,10,8722.txt
27,25,7,5,5,5,1,10,6,0,3,18,8724.txt
30,27,16,18,5,5,1,10,6,0,3,11,8726.txt
27,28,8,5,8,5,1,10,6,0,3,12,8728.txt
27,25,21,5,5,5,1,10,6,0,3,10,8730.txt
22,29,7,18,8,5,1,0,26,0,3,12,8732.txt
27,25,16,5,5,5,1,10,6,0,3,10,8734.txt
30,22,7,18,5,5,1,0,6,0,3,10,8735.txt
8,11,22,8,19,14,9,6,0,6,7,3,8737.txt
12,21,7,5,5,11,1,0,6,0,3,14,8739.txt
30,23,7,5,5,5,1,10,6,0,3,10,8741.txt
30,23,16,5,5,5,1,10,6,0,3,10,8743.txt
27,25,21,5,5,5,1,10,6,0,3,10,8745.txt
27,25,7,5,5,5,8,10,6,0,3,10,8747.txt
27,25,16,5,5,5,1,10,6,0,3,10,8748.txt
30,23,7,5,5,5,1,10,6,0,3,11,8750.txt
30,23,16,5,5,5,1,9,6,0,3,11,8752.txt
27,25,7,5,5,5,1,10,6,0,3,10,8754.txt
30,27,16,18,5,5,1,10,6,0,3,11,8756.txt
27,28,21,5,5,5,1,10,6,0,3,13,8760.txt
27,30,7,5,5,5,1,10,6,0,3,16,8762.txt
30,27,7,18,5,11,1,10,6,0,3,11,8764.txt
27,25,7,5,5,5,1,10,6,0,3,18,8765.txt
25,23,7,5,5,5,1,10,6,0,3,10,8767.txt
27,25,7,5,5,5,1,0,6,0,3,10,8771.txt
27,25,7,5,5,11,1,10,6,0,3,10,8773.txt
27,25,7,5,5,5,1,10,6,0,3,10,8775.txt
30,27,7,5,5,11,1,10,6,0,3,11,8776.txt
30,27,7,5,5,11,1,0,6,0,3,11,8778.txt
30,23,7,5,5,5,1,0,6,0,3,11,8781.txt
30,27,7,18,5,11,1,10,6,0,3,11,8783.txt
22,26,17,7,7,5,11,12,0,6,3,3,8784.txt
27,25,10,5,5,11,8,10,6,0,3,12,8786.txt
27,25,7,5,5,11,1,10,6,0,3,13,8788.txt
27,30,7,9,5,5,1,10,6,0,3,12,8791.txt
27,29,5,5,7,5,1,8,16,7,3,15,8792.txt
30,23,16,5,5,5,1,10,6,0,3,10,8794.txt
30,23,7,5,5,11,1,10,6,0,3,11,8796.txt
30,23,7,5,5,11,1,10,6,0,3,10,8798.txt
27,25,7,5,5,5,1,10,6,0,3,10,8800.txt
27,25,10,5,5,11,1,10,6,0,3,10,8802.txt
30,23,7,5,5,5,1,0,6,0,3,10,8804.txt
30,23,7,5,5,11,1,10,6,0,3,10,8805.txt
27,28,7,5,8,5,1,10,6,0,3,12,8807.txt
27,25,10,5,5,11,1,10,6,0,3,18,8809.txt
27,20,7,5,5,5,1,10,6,0,3,12,8811.txt
27,25,7,9,5,5,1,10,6,0,3,10,8813.txt
27,25,7,5,5,5,1,10,6,0,3,10,8815.txt
27,20,7,5,5,11,1,10,6,0,3,12,8817.txt
27,25,7,7,10,5,8,10,6,0,3,10,8819.txt
30,23,16,5,5,5,1,10,6,0,3,11,8821.txt
27,28,7,5,7,5,1,10,6,0,3,12,8823.txt
27,25,7,5,5,5,1,10,6,0,3,12,8826.txt
27,25,7,5,5,5,1,10,6,0,3,10,8828.txt
30,21,7,18,5,5,1,10,6,0,3,11,8830.txt
30,23,7,5,5,11,1,10,6,0,3,10,8832.txt
27,25,7,7,12,15,8,10,6,0,3,10,8833.txt
30,27,7,9,5,5,1,11,6,0,3,11,8835.txt
27,25,7,5,5,5,1,0,6,0,3,10,8837.txt
30,27,16,5,5,11,1,14,6,0,3,11,8840.txt
30,23,16,5,5,11,1,10,6,0,3,10,8842.txt
27,25,7,5,5,5,1,0,6,0,3,10,8844.txt
12,28,7,5,5,11,1,0,6,0,3,12,8845.txt
27,28,7,5,5,5,1,10,6,0,3,12,8847.txt
30,27,16,5,5,11,1,10,6,0,3,11,8849.txt
27,25,7,5,5,5,1,10,6,0,3,10,8851.txt
27,30,7,7,19,5,8,10,9,12,7,16,8854.txt
30,23,7,5,5,11,1,10,6,0,3,10,8856.txt
30,23,7,5,5,11,1,10,6,0,3,11,8858.txt
27,25,7,5,5,5,1,10,6,0,3,10,8860.txt
27,25,7,5,5,5,1,10,6,0,3,10,8863.txt
30,23,7,5,5,11,1,10,6,0,3,11,8865.txt
30,22,7,5,5,11,1,10,6,0,3,10,8867.txt
27,22,7,5,5,5,1,10,6,0,3,10,8869.txt
27,30,7,5,5,5,1,10,6,0,3,12,8871.txt
30,27,7,5,5,5,1,10,6,0,3,11,8872.txt
27,25,7,5,5,11,1,10,6,0,3,12,8874.txt
30,23,16,5,5,5,1,10,6,0,3,11,8876.txt
30,22,7,5,5,5,1,10,6,0,3,10,8878.txt
30,23,7,5,5,5,1,10,6,0,3,10,8880.txt
30,23,7,5,5,5,1,10,6,0,3,10,8882.txt
30,23,7,5,5,11,1,10,6,0,3,11,8884.txt
30,23,16,18,5,11,1,10,6,0,3,10,8887.txt
27,25,7,5,5,5,1,10,6,0,3,10,8888.txt
30,27,7,5,5,5,1,10,6,0,3,11,8890.txt
30,23,7,5,5,11,1,10,6,0,3,11,8893.txt
27,25,16,5,5,5,8,10,6,0,3,10,8895.txt
30,23,16,18,5,5,1,10,6,0,3,11,8896.txt
27,25,7,5,5,11,1,10,6,0,3,10,8898.txt
27,25,7,5,5,5,1,10,6,0,3,10,8900.txt
30,23,7,16,5,5,8,10,6,0,3,11,8902.txt
30,23,7,5,5,5,1,10,6,0,3,10,8904.txt
27,28,7,5,5,5,1,10,6,0,3,12,8906.txt
30,23,16,20,5,5,1,10,6,0,3,11,8908.txt
27,25,16,5,5,11,1,10,6,0,3,10,8910.txt
30,23,7,5,5,5,1,10,6,0,3,10,8912.txt
30,25,16,18,5,5,1,10,6,0,3,10,8914.txt
27,30,21,18,5,11,1,10,6,0,3,13,8916.txt
30,23,7,5,5,11,1,10,6,0,3,10,8918.txt
30,27,7,18,5,11,8,10,6,0,3,11,8920.txt
22,26,5,5,7,5,1,10,0,0,3,15,8922.txt
30,23,7,5,5,5,8,10,6,0,3,10,8924.txt
27,25,16,5,5,11,1,10,6,0,3,10,8927.txt
27,25,7,5,5,5,1,0,6,0,3,10,8928.txt
30,25,7,5,5,11,1,10,6,0,3,11,8930.txt
30,27,16,7,5,15,8,10,6,0,3,14,8932.txt
27,25,16,5,5,5,1,10,6,0,3,10,8935.txt
27,25,7,5,5,5,8,10,6,0,3,10,8937.txt
30,23,7,5,5,5,1,10,6,0,3,10,8938.txt
30,27,7,5,5,5,1,10,6,0,3,11,8940.txt
30,23,7,5,5,5,10,14,6,0,3,10,8943.txt
27,25,10,5,5,5,1,10,6,0,3,10,8945.txt
30,23,7,5,5,11,1,0,6,0,3,10,8947.txt
30,23,7,5,5,11,1,10,6,0,3,11,8949.txt
27,25,10,18,5,5,1,10,6,0,3,10,8951.txt
27,25,7,5,5,11,1,10,6,0,3,10,8952.txt
27,25,7,5,5,5,1,10,6,0,3,10,8954.txt
30,23,16,18,5,5,1,10,6,0,3,11,8956.txt
27,5,7,18,7,2,1,10,6,0,3,11,8959.txt
27,25,7,5,5,5,1,10,6,0,3,10,8961.txt
30,23,16,5,5,5,1,10,6,0,3,10,8963.txt
30,23,16,5,5,11,1,10,6,0,3,11,8966.txt
27,25,7,5,5,5,8,10,6,0,3,10,8968.txt
30,23,7,21,5,5,1,10,6,0,3,10,8970.txt
30,27,7,18,5,5,1,10,6,0,3,11,8972.txt
27,25,16,5,5,5,1,10,6,0,3,10,8973.txt
27,29,7,5,7,5,1,10,17,0,3,12,8976.txt
27,25,7,5,5,5,1,10,6,0,3,10,8978.txt
27,25,10,18,5,5,1,10,6,0,3,10,8980.txt
27,25,7,5,5,5,1,10,6,0,3,10,8982.txt
30,21,16,18,5,11,1,10,6,0,3,11,8984.txt
30,23,7,18,5,5,1,10,6,0,3,10,8987.txt
27,25,7,5,5,5,1,10,6,0,3,10,8988.txt
30,22,7,5,5,5,1,10,6,0,3,10,8990.txt
27,25,7,5,5,5,1,0,6,0,3,10,8992.txt
27,30,7,5,5,5,1,10,6,0,3,12,8995.txt
27,25,7,5,5,5,8,10,6,0,3,10,8997.txt
27,25,10,5,5,5,1,10,6,0,3,12,8999.txt
27,28,7,5,5,5,1,10,6,0,3,12,9001.txt
30,27,7,5,5,11,1,10,6,0,3,11,9003.txt
30,25,7,18,19,5,1,10,9,8,7,10,9005.txt
30,27,16,5,5,11,1,10,6,0,3,11,9006.txt
27,28,7,5,5,5,1,10,6,0,3,12,9008.txt
27,28,7,5,5,5,1,10,6,0,3,12,9011.txt
22,28,7,18,5,5,1,10,6,0,3,12,9013.txt
27,25,10,5,5,5,1,10,6,0,3,18,9015.txt
27,25,7,5,5,5,1,10,6,0,3,10,9018.txt
30,25,7,10,7,5,1,10,6,0,11,11,9020.txt
30,27,7,5,5,5,1,10,6,0,3,11,9022.txt
30,27,7,5,5,5,1,10,6,0,3,11,9024.txt
30,23,16,5,5,11,1,10,6,0,3,10,9026.txt
27,13,3,3,25,5,1,10,6,0,3,12,9028.txt
27,28,10,5,5,5,1,10,6,0,3,12,9030.txt
30,23,7,5,5,11,1,10,6,0,3,10,9031.txt
27,25,7,5,5,11,1,0,6,0,3,10,9033.txt
27,29,5,5,7,5,1,10,16,0,3,12,9035.txt
27,25,7,5,5,5,1,10,6,0,3,10,9037.txt
30,25,16,5,5,5,1,10,6,0,3,11,9040.txt
30,27,7,5,5,5,1,10,6,0,3,11,9042.txt
27,25,7,5,5,11,1,10,6,0,3,18,9044.txt
30,23,16,5,5,11,1,9,6,0,3,11,9046.txt
22,25,7,18,5,5,1,10,6,0,3,10,9049.txt
30,23,7,18,5,11,1,10,6,0,3,11,9051.txt
30,27,16,18,5,5,1,10,6,0,3,11,9052.txt
30,23,7,18,5,5,1,10,6,0,3,10,9054.txt
30,23,16,5,5,5,1,10,6,0,3,10,9057.txt
30,23,7,18,5,5,1,10,6,0,3,10,9059.txt
27,25,7,5,5,5,1,10,6,0,3,18,9061.txt
30,22,7,5,5,5,8,10,6,0,3,10,9062.txt
27,25,10,5,5,5,1,10,6,0,3,10,9064.txt
30,23,7,5,5,5,1,10,6,0,3,10,9066.txt
30,25,16,5,5,11,1,10,6,0,3,10,9068.txt
30,27,16,5,5,11,1,10,6,0,3,11,9070.txt
27,28,10,5,7,5,1,10,6,0,3,12,9072.txt
30,27,16,5,5,11,1,10,6,0,3,11,9076.txt
30,23,16,18,5,11,1,10,6,0,3,14,9079.txt
30,23,16,9,5,5,8,11,6,0,3,11,9081.txt
30,23,7,18,5,5,1,10,6,0,3,10,9083.txt
30,21,7,20,5,5,1,10,6,0,3,11,9086.txt
27,25,10,5,5,11,1,10,6,0,3,10,9088.txt
1,2,3,3,25,5,1,0,6,0,3,12,9090.txt
30,27,16,5,5,5,1,10,6,0,3,11,9092.txt
30,23,7,5,5,11,8,10,6,0,3,11,9093.txt
22,26,5,18,7,5,1,10,16,0,3,3,9096.txt
27,25,7,7,10,13,8,0,6,0,3,10,9098.txt
30,23,16,27,7,11,1,10,6,0,3,11,9101.txt
27,25,7,5,5,11,1,10,6,0,3,10,9103.txt
27,25,7,5,5,11,1,10,6,0,3,10,9105.txt
30,23,7,5,5,5,1,10,6,0,3,10,9107.txt
22,28,7,5,8,5,1,10,6,0,3,12,9109.txt
30,23,7,5,5,5,1,10,6,0,3,10,9111.txt
27,25,7,5,5,5,1,10,6,0,3,10,9113.txt
27,28,10,5,5,5,11,10,6,0,3,12,9115.txt
27,28,7,5,7,5,1,10,6,0,3,12,9117.txt
30,27,16,18,5,5,1,10,6,0,3,11,9119.txt
12,27,7,18,5,5,8,10,6,0,3,14,9121.txt
27,25,7,5,5,5,1,10,6,0,3,10,9123.txt
27,25,16,5,5,5,1,10,6,0,3,10,9125.txt
30,27,7,5,5,5,1,10,6,0,3,11,9126.txt
27,25,7,5,5,5,1,10,6,0,3,10,9128.txt
30,23,7,18,5,5,1,10,6,0,3,10,9130.txt
27,25,7,5,5,5,1,0,6,0,3,10,9132.txt
30,23,7,18,5,5,1,10,6,0,3,10,9135.txt
30,23,7,5,5,5,1,10,6,0,3,10,9136.txt
27,25,10,5,5,5,11,10,6,0,3,12,9138.txt
27,25,16,5,5,5,1,10,6,0,3,10,9141.txt
27,25,16,5,5,5,1,10,6,0,3,10,9143.txt
30,23,7,18,5,5,1,14,6,0,3,10,9144.txt
27,29,8,5,8,5,1,10,6,0,3,12,9146.txt
27,28,10,5,5,5,1,10,6,0,3,12,9150.txt
30,27,7,7,5,5,8,10,6,0,3,11,9151.txt
30,23,16,7,5,11,8,10,6,0,3,11,9154.txt
30,23,7,5,5,5,1,10,6,0,3,10,9156.txt
27,28,7,5,7,5,1,10,6,0,3,12,9159.txt
30,27,7,5,5,11,1,10,6,0,3,11,9161.txt
30,23,7,5,5,11,1,10,6,0,3,11,9163.txt
30,27,7,5,5,11,1,10,6,0,3,11,9165.txt
12,21,7,7,5,15,1,10,6,0,3,14,9166.txt
27,25,16,5,5,5,1,10,6,0,3,10,9168.txt
30,23,7,5,5,5,1,10,6,0,3,11,9171.txt
27,25,7,5,5,5,1,10,6,0,3,10,9173.txt
30,22,7,5,5,5,1,10,6,0,3,10,9174.txt
30,23,16,5,5,11,1,10,6,0,3,10,9176.txt
27,28,7,5,5,5,1,10,6,0,3,12,9178.txt
30,27,7,18,5,11,8,10,6,0,3,11,9180.txt
30,23,7,18,5,5,1,10,6,0,3,10,9182.txt
30,22,16,18,5,5,19,14,6,0,3,14,9184.txt
30,23,7,5,5,5,1,10,6,0,3,11,9187.txt
27,22,7,5,5,5,1,10,6,0,3,10,9188.txt
27,25,7,5,5,5,1,10,6,0,3,10,9190.txt
27,28,7,5,5,5,1,10,6,0,3,12,9192.txt
30,23,7,5,5,5,1,10,6,0,3,10,9194.txt
27,22,7,5,5,5,1,10,6,0,3,10,9196.txt
27,25,16,7,5,5,8,10,6,0,3,10,9198.txt
30,27,7,18,5,5,1,10,6,0,3,11,9200.txt
27,28,7,5,5,5,1,0,6,0,3,12,9202.txt
30,27,7,18,5,11,1,10,6,0,3,11,9204.txt
27,28,7,5,5,5,1,10,6,0,3,12,9206.txt
27,25,7,5,5,5,1,10,6,0,3,12,9208.txt
30,27,16,18,5,5,8,10,6,0,3,11,9210.txt
30,23,16,18,5,11,8,10,6,0,3,11,9212.txt
27,25,16,5,5,5,1,10,6,0,3,10,9214.txt
30,23,7,5,5,5,1,0,6,0,3,10,9216.txt
27,25,7,5,5,5,1,0,6,0,3,10,9218.txt
27,25,16,5,5,11,1,10,6,0,3,10,9221.txt
30,23,7,18,5,11,1,10,6,0,3,10,9223.txt
27,25,7,5,5,5,8,10,6,0,3,10,9225.txt
27,28,10,5,5,5,1,10,6,0,3,12,9227.txt
30,23,7,5,5,5,1,10,6,0,3,10,9229.txt
30,27,7,18,5,11,8,10,6,0,3,11,9231.txt
27,25,16,27,7,5,1,10,6,0,11,10,9233.txt
30,23,16,5,5,5,1,9,6,0,3,10,9236.txt
27,25,16,18,5,11,1,10,6,0,3,10,9237.txt
27,25,7,5,5,5,1,10,6,0,3,10,9240.txt
27,25,10,5,5,5,1,10,6,0,3,10,9242.txt
27,25,16,5,5,5,1,10,6,0,3,10,9244.txt
27,29,7,5,7,5,1,10,6,0,3,12,9248.txt
27,28,10,5,5,5,1,10,6,0,3,12,9250.txt
27,25,7,5,5,5,1,10,6,0,3,10,9252.txt
27,25,7,5,5,5,1,10,6,0,3,10,9255.txt
27,25,7,5,5,11,1,10,6,0,3,10,9257.txt
27,28,7,18,8,11,1,10,6,0,3,12,9259.txt
27,25,7,5,5,5,1,10,6,0,3,10,9260.txt
30,23,7,5,5,5,1,10,6,0,3,10,9262.txt
30,23,7,5,5,11,8,10,6,0,3,11,9264.txt
30,22,7,5,5,11,1,10,6,0,3,10,9268.txt
30,23,7,5,5,11,1,10,6,0,3,10,9270.txt
30,22,7,5,5,5,1,10,6,0,3,10,9272.txt
27,25,7,5,5,5,1,10,6,0,3,10,9274.txt
27,28,10,5,5,5,1,10,6,0,3,12,9277.txt
30,23,7,5,5,5,1,10,6,0,3,11,9280.txt
27,28,10,5,5,5,1,10,6,0,3,12,9282.txt
27,29,7,5,7,5,1,10,6,0,3,12,9283.txt
27,25,7,5,5,5,1,0,6,0,3,10,9286.txt
27,28,7,5,8,5,1,10,6,0,3,12,9288.txt
27,28,7,5,5,5,1,0,6,0,3,12,9289.txt
27,25,21,5,5,5,1,10,6,0,3,10,9292.txt
30,23,7,5,5,5,1,10,6,0,3,10,9294.txt
27,30,10,5,5,5,1,10,6,0,3,12,9296.txt
30,27,7,5,5,11,1,10,6,0,3,11,9298.txt
30,23,7,5,5,5,8,0,6,0,3,10,9300.txt
30,23,16,5,5,5,1,10,6,0,3,10,9302.txt
30,23,16,5,5,5,1,10,6,0,3,10,9305.txt
30,23,16,5,5,5,1,10,6,0,3,10,9306.txt
27,22,16,5,5,5,1,10,6,0,3,10,9309.txt
27,28,10,5,5,5,11,10,6,0,3,12,9311.txt
30,27,7,5,5,5,1,10,6,0,3,11,9313.txt
27,25,7,5,5,11,1,10,6,0,3,10,9315.txt
27,25,7,5,5,11,8,10,6,0,3,10,9317.txt
27,25,7,5,5,5,1,10,6,0,3,12,9318.txt
27,25,7,5,5,5,1,0,6,0,3,10,9322.txt
27,25,7,5,5,5,1,10,6,0,3,10,9324.txt
30,23,7,5,5,5,1,10,6,0,3,10,9326.txt
27,22,7,5,5,5,1,10,6,0,3,10,9329.txt
27,25,7,5,5,5,1,10,6,0,3,10,9331.txt
27,28,7,5,5,5,1,0,6,0,3,12,9334.txt
30,23,16,18,5,5,1,10,6,0,3,11,9336.txt
22,29,10,18,8,5,1,10,6,0,3,12,9338.txt
30,27,7,5,5,5,1,10,6,0,3,11,9340.txt
27,25,16,24,5,5,1,10,6,0,3,10,9342.txt
30,23,7,5,5,5,1,10,6,0,3,10,9344.txt
30,23,7,5,5,5,1,10,6,0,3,10,9346.txt
30,22,16,5,5,5,1,10,6,0,3,10,9348.txt
30,25,7,5,5,5,1,0,6,0,3,11,9349.txt
27,25,7,18,5,5,1,10,6,0,3,10,9351.txt
27,25,16,5,5,11,1,10,6,0,3,10,9354.txt
30,22,7,5,5,5,1,10,6,0,3,10,9356.txt
27,25,7,5,5,5,1,0,6,0,3,10,9358.txt
30,23,7,18,5,5,1,0,6,0,3,10,9360.txt
30,25,16,5,5,5,1,10,6,0,3,11,9362.txt
27,30,10,5,7,5,1,10,6,0,3,12,9364.txt
27,28,10,5,5,5,1,10,6,0,3,12,9366.txt
30,23,7,5,5,5,1,10,6,0,3,11,9368.txt
27,25,7,5,5,5,1,10,6,0,3,12,9370.txt
27,25,7,5,5,5,1,10,6,0,3,10,9372.txt
27,25,7,5,5,5,1,10,6,0,3,10,9376.txt
27,28,7,5,8,5,1,0,6,0,3,12,9377.txt
27,30,10,5,5,5,1,10,6,0,3,12,9380.txt
27,28,7,17,5,5,11,10,6,0,3,12,9382.txt
30,27,7,18,5,11,1,10,6,0,3,11,9384.txt
27,28,7,5,5,5,1,0,6,0,3,12,9387.txt
27,25,7,5,5,5,1,10,6,0,3,10,9389.txt
27,28,7,5,5,5,1,10,6,0,3,12,9391.txt
27,25,10,5,5,5,1,10,6,0,3,10,9392.txt
30,27,16,5,5,5,1,10,6,0,3,11,9394.txt
30,23,7,5,5,5,1,10,6,0,3,10,9396.txt
27,30,7,5,5,5,1,11,6,0,3,12,9398.txt
30,21,7,18,5,11,1,10,6,0,3,14,9400.txt
30,27,7,18,5,5,1,10,6,0,3,11,9402.txt
30,27,7,18,5,5,1,10,6,0,3,11,9405.txt
27,28,10,5,5,5,1,10,6,0,3,12,9407.txt
30,27,7,5,5,5,1,0,6,0,3,11,9408.txt
30,23,16,5,5,11,10,10,6,0,3,11,9410.txt
30,27,7,5,5,11,1,10,6,0,3,11,9412.txt
30,27,16,18,5,11,1,10,6,0,3,11,9414.txt
22,28,7,18,5,5,1,10,6,0,3,12,9416.txt
30,27,7,18,5,11,8,10,6,0,3,11,9419.txt
30,22,7,5,5,11,1,10,6,0,3,10,9421.txt
30,22,7,27,5,5,1,10,6,0,3,10,9424.txt
30,23,7,18,5,11,1,10,6,0,3,10,9426.txt
27,25,7,5,5,5,1,10,6,0,3,10,9428.txt
27,25,7,18,5,5,1,10,6,0,3,10,9430.txt
27,25,7,5,5,11,1,10,6,0,3,10,9431.txt
27,28,7,5,5,5,1,10,6,0,3,12,9433.txt
30,27,7,5,5,5,1,10,6,0,3,11,9435.txt
30,23,7,5,5,5,1,10,6,0,3,11,9438.txt
30,27,16,18,5,5,1,10,6,0,3,14,9440.txt
27,13,3,3,3,5,1,10,6,0,3,18,9442.txt
30,25,27,2,27,19,23,20,1,29,1,24,9445.txt
30,27,7,18,5,5,1,10,6,0,3,11,9447.txt
12,16,8,18,7,11,1,10,17,0,3,12,9449.txt
27,28,7,5,5,5,1,10,6,0,3,12,9450.txt
30,27,7,5,5,11,1,10,6,0,3,11,9452.txt
12,27,16,5,5,10,7,5,5,5,3,14,9455.txt
27,25,7,5,5,5,1,10,6,0,3,12,9456.txt
27,28,7,5,5,5,1,10,6,0,3,12,9459.txt
30,23,7,5,5,5,1,10,6,0,3,10,9461.txt
30,23,16,5,5,5,1,10,6,0,3,11,9463.txt
27,22,7,5,5,5,10,14,6,0,3,10,9465.txt
27,25,7,5,5,5,1,10,6,0,3,10,9466.txt
27,25,7,7,10,13,8,0,6,0,3,10,9469.txt
30,22,7,5,5,11,1,10,6,0,3,10,9471.txt
30,22,16,5,5,5,1,10,6,0,3,10,9473.txt
27,25,10,5,5,5,1,10,6,0,3,12,9474.txt
1,2,7,5,5,5,1,0,6,0,3,10,9477.txt
30,23,7,5,5,11,1,10,6,0,3,11,9479.txt
27,25,7,18,5,11,1,10,6,0,3,10,9481.txt
30,23,16,5,5,5,1,10,6,0,3,10,9482.txt
30,22,7,5,5,11,1,10,6,0,3,10,9485.txt
30,25,7,5,5,11,1,10,6,0,3,10,9488.txt
22,25,7,18,5,5,1,0,6,0,3,12,9489.txt
30,23,7,5,5,11,1,10,6,0,3,11,9491.txt
30,27,7,5,5,5,1,0,6,0,3,11,9493.txt
27,25,7,5,5,11,8,10,6,0,3,10,9495.txt
30,23,16,18,5,11,1,10,6,0,3,11,9499.txt
30,23,7,5,5,5,8,10,6,0,3,11,9501.txt
30,23,7,5,5,5,1,10,6,0,3,11,9504.txt
27,30,7,5,5,11,1,10,6,0,3,13,9506.txt
27,25,21,5,5,5,1,10,6,0,3,10,9508.txt
12,21,7,7,5,11,8,10,6,0,3,11,9510.txt
27,28,7,5,5,11,1,10,6,0,3,12,9511.txt
30,25,7,5,5,5,1,10,6,0,3,10,9513.txt
30,23,7,5,5,11,1,10,6,0,3,11,9516.txt
30,23,7,5,5,5,1,10,6,0,3,11,9518.txt
27,25,7,5,5,5,1,10,6,0,3,10,9520.txt
30,22,16,18,5,5,1,10,6,0,3,10,9522.txt
30,23,7,18,5,5,1,10,6,0,3,10,9524.txt
27,25,16,18,5,5,1,10,6,0,3,10,9527.txt
27,25,7,5,5,5,1,10,6,0,3,10,9529.txt
27,22,16,5,5,5,1,10,6,0,3,10,9531.txt
30,23,7,5,5,5,1,10,6,0,3,10,9534.txt
27,28,7,5,5,5,1,10,6,0,3,12,9536.txt
27,28,7,5,5,5,1,10,6,0,3,12,9538.txt
27,25,16,5,5,5,1,10,6,0,3,10,9540.txt
30,23,7,5,5,5,1,10,6,0,3,10,9543.txt
30,23,7,5,5,11,1,10,6,0,3,10,9545.txt
27,25,16,5,5,11,1,10,6,0,3,10,9546.txt
27,25,7,5,5,5,1,0,6,0,3,10,9548.txt
27,28,7,5,19,12,1,0,8,12,7,12,9551.txt
27,25,7,9,5,11,8,10,6,0,3,10,9554.txt
27,22,16,5,5,5,1,10,6,0,3,10,9556.txt
27,25,7,5,5,11,1,10,6,0,3,10,9557.txt
27,28,10,18,5,11,1,10,6,0,3,12,9559.txt
27,28,7,5,5,5,1,10,6,0,3,12,9561.txt
27,18,7,5,7,11,1,10,6,25,14,28,9563.txt
27,25,7,5,5,5,1,10,6,0,3,10,9564.txt
27,25,7,5,5,5,1,10,6,0,3,12,9567.txt
24,21,7,18,5,5,1,10,6,0,3,14,9568.txt
14,28,10,5,5,5,1,10,6,0,3,12,9571.txt
27,25,16,5,5,11,1,10,6,0,3,10,9573.txt
30,27,7,5,5,5,1,10,6,0,3,11,9575.txt
27,16,5,5,7,5,1,10,16,0,3,15,9577.txt
30,27,7,5,5,5,1,10,6,0,3,11,9578.txt
30,27,7,5,5,11,1,10,6,0,3,11,9580.txt
30,27,7,18,5,15,8,10,6,0,3,11,9584.txt
27,25,21,5,5,5,1,10,6,0,3,10,9586.txt
30,22,7,5,5,5,1,10,6,0,3,10,9587.txt
30,25,7,7,7,5,8,10,6,0,3,10,9589.txt
30,27,16,5,5,5,8,10,6,0,3,11,9590.txt
30,27,16,5,5,5,1,10,6,0,3,11,9592.txt
30,23,16,18,5,11,1,10,6,0,3,11,9594.txt
12,26,17,18,7,11,1,8,0,6,3,3,9596.txt
27,25,7,5,5,5,1,10,6,0,3,10,9599.txt
27,25,7,18,5,5,1,10,6,0,3,10,9601.txt
30,27,7,18,5,11,1,10,6,0,3,11,9603.txt
30,25,16,7,5,11,1,10,6,0,14,11,9604.txt
30,27,16,5,5,11,1,9,6,0,3,11,9606.txt
30,23,7,5,5,11,8,10,6,0,3,11,9608.txt
15,27,7,18,5,7,1,0,6,0,3,11,9611.txt
30,25,16,5,5,5,1,10,6,0,3,10,9613.txt
30,23,7,5,5,11,1,10,6,0,3,10,9615.txt
27,29,7,5,7,5,1,10,17,0,3,12,9617.txt
30,27,16,5,5,5,1,10,6,0,3,11,9620.txt
