0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,filename
5,11,0,1,6,6,0,0,0,16,0,0,2,9,0,9,7,4,0,5,0,0,0,2,1,6,20,0,0,0,0,4,1,2,0,0,0,0,0,2,4,22,9,14,3,12,0,0,0,2,0,0,2,3,0,0,19,2,0,5,0,1,0,0,0,4,5,4629.txt
0,16,3,1,14,9,0,1,12,30,1,0,1,29,0,12,21,0,5,1,1,3,2,4,1,17,1,20,20,25,17,1,6,1,0,25,1,2,9,20,15,20,2,1,24,0,6,0,0,5,1,5,12,1,2,7,10,1,3,1,8,0,1,0,1,11,11,4630.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,9,7,4,0,10,0,0,0,2,1,19,8,0,5,6,0,4,1,2,0,0,0,3,0,2,4,21,9,6,3,12,0,0,0,6,0,0,2,3,0,0,17,0,0,5,3,1,0,15,0,4,3,4632.txt
0,16,3,0,0,9,0,1,3,26,27,2,20,12,1,12,27,8,0,2,2,1,1,3,9,18,1,20,21,10,0,1,6,0,0,21,0,6,9,28,10,0,1,18,22,0,6,0,0,5,1,12,7,1,0,0,0,1,1,0,1,0,1,1,1,17,11,4635.txt
5,12,0,1,6,6,0,0,0,0,26,0,2,16,0,1,7,4,0,5,0,28,0,2,1,6,3,0,0,2,0,4,1,2,0,20,1,0,3,1,1,17,4,5,29,12,0,7,0,7,0,13,5,1,5,1,1,0,4,5,9,1,0,0,0,10,2,4637.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,12,0,2,1,6,3,0,0,5,0,4,1,2,0,4,0,4,0,0,4,17,4,0,0,12,0,0,0,1,0,0,2,3,0,0,10,0,0,5,5,1,0,6,0,4,4,4639.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,3,12,4,0,5,0,0,0,2,2,6,3,0,0,13,0,4,1,2,0,4,0,0,0,0,4,22,4,0,0,12,0,0,0,6,0,0,2,3,0,0,10,2,0,5,0,1,0,0,0,4,5,4642.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,11,0,10,0,2,1,19,20,9,0,6,0,4,1,2,0,6,0,0,0,2,0,17,1,6,3,12,0,0,0,2,0,0,2,3,0,0,1,0,0,5,0,1,0,0,0,0,7,4644.txt
16,11,6,1,6,8,0,1,3,0,26,2,2,9,7,1,12,4,0,21,0,1,0,2,15,7,14,0,0,3,0,4,1,2,0,0,0,3,0,27,4,21,8,9,0,12,0,0,0,5,0,0,5,3,0,0,16,0,0,5,3,1,0,10,7,15,7,4646.txt
5,11,0,1,6,6,0,0,3,16,13,2,2,9,1,1,7,4,0,9,0,0,0,2,10,6,20,0,5,0,0,4,5,2,0,7,0,0,0,14,4,21,6,4,7,12,0,0,0,0,0,0,2,3,0,0,18,0,0,5,0,1,0,4,0,4,5,4648.txt
9,11,0,1,6,6,0,1,3,0,26,2,2,9,0,1,7,4,0,4,0,28,0,2,1,23,3,0,0,6,0,4,1,2,0,7,1,6,0,0,4,17,8,14,10,12,0,0,0,0,0,0,2,5,0,0,20,0,0,18,3,1,0,8,2,10,7,4651.txt
5,11,0,1,6,6,0,0,0,20,13,0,2,9,0,4,7,4,0,5,0,10,0,2,1,7,3,24,0,0,0,4,1,2,0,4,0,0,0,0,4,17,1,14,6,12,0,0,0,1,0,0,2,3,0,0,0,0,0,5,5,1,0,0,2,17,5,4653.txt
5,11,0,1,6,6,0,0,0,16,0,0,2,9,0,1,7,4,0,9,0,6,0,2,1,6,4,0,0,0,0,4,5,2,0,7,0,0,0,13,0,21,5,4,12,12,0,0,0,0,0,0,2,3,0,0,3,0,0,5,0,1,0,3,0,4,5,4655.txt
11,13,0,0,6,6,0,1,3,2,19,0,15,1,0,1,0,4,0,4,0,1,0,2,0,0,0,0,8,7,0,2,1,0,0,3,0,1,8,0,3,25,8,14,0,1,0,0,0,0,0,4,5,0,0,0,0,0,0,13,1,1,0,5,2,15,0,4657.txt
5,11,0,1,6,6,0,0,0,0,13,0,2,9,0,4,7,4,0,5,0,0,0,2,1,6,3,5,0,5,0,4,1,2,0,4,0,3,0,0,0,17,4,14,7,12,0,0,0,0,0,0,2,3,0,0,10,0,0,5,3,1,0,5,3,16,5,4659.txt
5,11,0,1,6,6,0,1,3,0,0,2,15,3,0,1,7,4,0,0,0,0,0,2,1,25,7,0,18,0,0,4,1,2,0,3,1,6,5,0,2,6,4,14,0,12,0,0,0,0,0,1,2,1,0,0,0,0,0,22,1,1,0,0,3,8,5,4660.txt
9,11,0,1,6,6,0,0,0,2,29,0,2,9,0,1,7,4,0,11,0,0,0,2,1,7,4,9,0,5,0,4,1,2,0,4,0,4,0,7,0,17,1,6,4,12,0,0,0,2,0,0,2,3,0,0,24,0,0,5,7,1,0,5,0,10,5,4663.txt
5,11,0,1,6,6,0,0,3,2,29,2,2,9,0,4,12,4,0,5,0,17,0,2,1,6,3,4,0,0,0,4,1,2,0,8,0,0,0,13,4,17,5,7,26,12,0,0,0,7,0,0,2,3,0,0,14,0,0,5,6,1,0,4,0,4,5,4665.txt
9,12,3,1,6,6,0,0,0,2,29,0,2,9,18,4,5,4,1,5,0,3,0,2,1,22,3,5,23,0,13,4,1,2,0,20,2,12,4,1,1,18,8,5,21,13,0,0,0,7,0,0,5,3,5,2,0,0,0,10,13,1,0,11,2,10,5,4666.txt
9,11,4,1,6,6,0,0,0,2,29,0,2,9,0,1,7,4,0,10,0,30,0,2,1,19,20,0,0,0,0,4,1,2,0,0,0,0,0,7,0,21,1,4,4,12,0,0,0,0,0,0,2,3,0,0,3,0,0,5,0,1,0,0,0,4,5,4668.txt
5,11,3,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,3,0,2,1,6,3,0,0,0,0,4,1,2,0,4,0,4,0,13,0,17,6,14,14,12,0,0,0,6,0,0,2,3,0,0,0,0,0,5,0,1,0,6,0,4,5,4672.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,13,0,2,2,6,3,0,0,6,0,4,1,2,0,4,0,4,0,13,4,17,5,14,9,12,0,0,0,0,0,0,2,3,0,0,1,0,0,5,3,1,0,5,0,4,5,4674.txt
10,11,0,1,6,6,0,1,0,0,13,2,13,3,0,1,1,3,0,8,0,0,0,0,1,3,7,9,18,15,0,4,1,2,0,3,1,6,5,25,2,3,5,4,5,12,0,0,0,0,9,1,6,1,0,0,19,1,1,3,1,1,0,0,0,2,4,4676.txt
9,12,3,1,6,6,0,7,3,23,29,2,2,9,1,9,5,4,1,9,0,3,0,2,10,30,4,1,27,6,4,3,8,2,2,19,2,4,4,1,1,21,8,5,3,13,0,0,1,2,0,0,2,3,5,9,26,0,0,10,15,1,0,4,0,5,4,4678.txt
5,11,3,1,6,6,0,0,0,2,29,0,2,9,0,3,12,4,0,5,0,3,0,2,1,6,3,0,0,3,0,4,1,2,0,4,0,0,0,0,4,22,4,0,0,12,0,0,0,2,0,0,2,3,0,0,2,0,0,5,0,1,0,6,0,9,5,4680.txt
5,23,0,0,6,6,0,0,3,0,26,0,2,14,0,1,4,4,0,5,0,1,0,2,0,0,3,0,0,3,0,5,1,0,0,4,0,0,0,0,4,17,8,14,19,2,0,0,0,7,0,0,2,3,0,0,20,0,0,5,5,1,0,0,2,17,4,4681.txt
9,14,4,1,1,6,0,7,3,10,26,2,2,9,15,9,17,4,3,9,0,2,0,2,10,30,4,1,28,6,4,3,8,2,2,19,2,15,13,1,1,21,8,5,4,16,0,0,1,2,0,0,2,3,5,6,16,0,0,5,5,1,0,4,3,5,7,4683.txt
5,11,6,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,9,0,5,0,2,1,6,16,0,0,6,0,4,1,2,0,0,1,19,0,14,0,21,4,14,0,12,0,0,0,5,0,0,2,3,0,0,16,0,0,5,11,1,0,3,0,0,7,4686.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,5,0,2,1,6,3,0,0,0,0,4,1,2,0,4,0,0,0,0,4,17,4,0,0,12,0,0,0,2,0,0,5,3,0,0,0,2,0,5,0,1,0,0,0,4,5,4688.txt
5,13,0,0,6,6,0,1,0,0,0,0,2,1,0,1,19,4,0,5,0,0,0,2,0,6,3,0,0,0,0,4,1,2,0,4,1,4,0,0,4,17,4,14,12,8,0,0,0,0,0,0,2,3,0,0,0,0,0,18,3,1,0,5,0,10,5,4691.txt
5,11,0,1,6,6,0,0,1,0,0,0,2,9,0,1,7,4,0,5,0,0,0,2,1,6,3,0,0,0,0,4,1,2,0,12,0,4,0,0,4,17,4,14,18,12,0,0,0,0,0,0,2,3,0,0,0,0,0,5,0,1,0,6,0,10,5,4693.txt
5,13,0,0,6,6,0,1,0,0,0,0,11,1,0,1,4,4,0,4,0,0,0,2,0,0,7,0,18,0,0,5,1,0,0,3,0,6,2,0,2,25,0,14,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,14,1,1,0,0,0,0,12,4695.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,5,0,17,0,2,1,11,3,0,0,6,0,4,1,2,0,4,0,0,0,27,0,17,4,14,7,12,0,0,0,2,0,0,2,3,0,0,1,0,0,5,0,1,0,0,0,0,7,4697.txt
2,24,8,0,7,14,1,2,3,2,15,2,11,11,3,10,13,2,0,0,0,25,0,2,0,0,7,4,6,3,0,5,1,0,0,3,0,6,5,0,3,5,8,0,26,2,2,7,0,5,3,3,3,2,0,0,17,1,0,4,1,1,0,9,3,8,3,4700.txt
5,11,4,1,6,6,0,0,0,11,0,0,2,9,0,1,7,4,0,9,0,0,0,2,1,30,4,0,0,0,0,4,5,2,0,7,0,15,0,2,4,21,9,4,3,12,0,0,0,0,0,0,2,3,0,0,3,0,0,5,0,1,0,2,0,0,5,4703.txt
5,11,6,1,6,6,0,1,3,0,0,2,15,9,0,1,7,4,0,18,0,0,0,2,1,13,21,0,4,5,0,4,1,2,0,3,0,6,2,0,3,21,4,14,0,12,0,0,0,0,0,0,2,0,0,0,10,0,0,15,1,1,0,7,0,4,4,4705.txt
7,13,3,0,6,6,0,1,0,0,13,0,15,3,0,1,1,4,0,17,0,3,0,0,0,3,7,14,18,18,0,5,0,2,0,3,0,6,5,14,3,3,4,0,7,6,0,0,0,5,5,1,2,1,0,0,9,1,1,3,1,1,0,0,0,0,4,4707.txt
5,11,3,1,6,6,0,0,3,0,0,0,2,9,0,9,7,4,0,21,0,3,0,2,2,6,13,0,0,0,0,4,1,2,0,0,0,5,0,2,4,21,9,11,3,12,0,0,0,8,0,0,2,3,0,0,8,0,0,5,0,1,0,4,0,4,5,4709.txt
5,11,0,1,6,6,0,0,0,0,13,2,2,9,1,1,7,4,0,5,0,1,0,2,1,7,3,14,0,5,0,4,1,2,0,4,0,0,0,0,4,17,4,14,7,12,0,0,0,7,0,0,5,3,0,0,10,0,0,5,6,1,0,4,2,17,5,4712.txt
9,11,3,1,6,6,0,0,0,2,28,0,2,9,0,1,7,4,0,5,0,1,0,2,15,7,3,0,0,6,0,4,1,2,0,0,1,4,0,0,4,17,8,14,0,12,0,5,0,7,0,0,2,3,0,0,28,0,0,5,5,1,0,6,2,17,3,4714.txt
5,11,4,1,6,10,0,0,0,0,29,0,2,9,0,1,7,4,0,9,0,0,0,2,1,7,12,0,0,0,0,4,1,2,0,0,0,0,0,0,0,21,1,7,0,12,0,0,0,2,0,0,2,3,0,0,18,0,0,5,0,1,0,3,0,0,5,4716.txt
5,13,0,1,6,6,0,0,0,0,26,0,2,1,0,1,19,4,0,11,0,0,0,2,0,7,3,0,0,3,0,4,1,2,0,7,0,0,0,21,0,17,5,18,20,11,0,0,0,0,0,0,2,3,0,0,1,0,0,5,7,1,0,0,0,0,5,4718.txt
11,11,4,1,6,6,0,0,0,2,30,0,2,9,0,1,12,4,0,9,0,21,0,2,1,7,4,0,0,0,0,4,5,2,0,0,0,0,0,9,0,21,1,4,4,12,0,0,0,0,0,0,2,3,0,0,18,0,0,5,5,1,0,14,8,13,5,4720.txt
9,12,3,1,6,6,0,9,0,2,30,0,2,9,0,12,7,4,0,0,0,3,0,2,1,29,3,9,0,2,0,4,1,2,0,11,1,2,3,1,1,8,1,5,29,12,0,2,0,7,0,8,0,1,3,1,17,0,4,3,4,0,0,0,0,10,2,4722.txt
5,12,3,1,6,6,0,0,0,0,26,0,2,30,0,1,7,4,0,3,0,3,0,2,1,5,3,0,0,2,0,4,1,2,0,20,1,4,3,1,1,17,4,5,2,12,0,5,0,7,0,9,2,1,5,6,21,0,2,21,9,1,0,6,0,10,2,4723.txt
9,11,3,1,6,6,0,0,0,2,29,0,2,9,0,1,7,4,0,11,0,3,0,2,1,19,20,0,0,0,0,4,1,2,0,7,0,0,0,13,0,17,8,4,7,12,0,0,0,2,0,0,2,3,0,0,19,0,0,5,0,1,0,0,0,0,5,4726.txt
5,11,4,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,9,0,0,0,2,1,6,20,0,0,5,0,4,1,2,0,0,0,0,0,14,4,21,4,4,0,12,0,0,0,0,0,0,2,3,0,0,10,0,0,5,0,1,0,0,0,0,5,4727.txt
10,13,3,0,6,6,0,1,3,0,0,2,15,3,1,1,1,3,0,0,0,3,0,0,0,3,7,0,18,26,0,5,0,2,0,3,0,6,5,0,2,3,4,14,0,6,0,0,0,5,5,1,2,1,0,0,14,1,1,3,1,1,0,7,3,7,4,4730.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,10,0,0,0,2,1,6,20,0,0,6,1,4,1,2,0,0,1,4,0,2,4,21,9,14,3,12,0,5,0,0,0,0,2,3,0,6,1,0,0,5,0,1,0,5,0,1,7,4731.txt
5,11,0,1,6,6,0,0,0,20,13,2,2,9,0,10,7,4,0,11,0,17,0,2,1,6,20,4,0,0,0,4,5,2,0,8,1,0,0,9,4,17,5,4,4,12,0,0,0,0,0,0,2,3,0,0,15,0,0,5,7,1,0,4,3,4,5,4734.txt
5,11,0,1,6,6,0,0,0,0,13,0,2,9,0,1,7,4,0,11,0,14,0,2,1,7,20,0,0,0,0,4,1,2,0,4,1,0,0,13,4,17,5,6,7,12,0,0,0,1,0,0,2,3,0,0,19,0,0,5,7,1,0,0,7,17,5,4736.txt
5,12,3,1,6,6,0,0,3,13,13,2,4,9,1,10,5,4,0,10,0,3,0,2,10,6,4,1,29,20,15,4,5,2,0,20,2,4,4,1,1,19,5,5,21,16,0,0,3,0,0,0,5,3,5,4,17,0,0,5,5,1,0,10,0,5,2,4738.txt
5,11,5,1,6,6,0,0,0,2,29,2,2,9,0,1,7,4,0,21,0,16,0,2,18,6,3,0,0,5,0,4,1,2,0,4,0,9,0,14,4,21,4,14,18,12,0,0,0,0,0,0,2,3,0,0,25,0,0,5,7,1,0,6,0,4,5,4739.txt
5,10,4,1,1,6,4,7,3,8,26,2,2,9,15,10,17,4,1,10,0,27,0,2,10,30,4,22,27,6,1,3,3,2,2,19,2,4,13,1,1,18,5,5,21,16,0,0,3,7,0,0,2,3,5,9,1,0,0,10,5,1,0,4,0,5,3,4741.txt
5,11,3,1,6,6,0,1,0,2,18,0,15,9,1,1,7,4,0,6,0,3,0,2,1,23,7,0,18,0,0,4,1,2,0,3,0,6,5,2,2,6,9,14,3,12,0,0,0,2,0,1,3,1,0,0,12,0,0,8,1,1,0,2,0,0,10,4744.txt
5,12,0,1,6,6,0,0,0,0,26,0,2,30,0,1,7,4,0,29,0,0,0,2,1,28,3,0,0,2,0,4,1,2,0,20,1,0,3,1,1,17,4,5,2,12,0,7,0,0,0,9,2,1,5,1,1,0,2,18,9,1,0,0,0,10,2,4745.txt
5,11,4,1,6,6,0,0,0,0,0,2,2,9,0,1,7,4,0,5,0,0,0,2,1,7,3,0,0,0,0,4,1,2,0,0,0,0,0,0,4,17,4,14,0,12,0,0,0,0,0,0,2,3,0,0,0,0,0,5,6,1,0,0,2,6,5,4747.txt
5,5,0,0,6,6,0,0,3,0,0,0,2,1,0,1,19,4,0,5,0,0,0,2,0,11,3,0,0,5,0,4,1,2,0,0,0,0,0,0,4,17,4,14,0,7,0,0,0,7,0,0,2,3,0,0,11,0,0,5,7,1,0,0,3,4,5,4749.txt
5,13,0,0,6,6,0,1,0,0,0,0,2,1,0,1,18,4,0,5,0,0,0,2,0,0,3,0,12,0,0,5,1,2,0,4,0,4,0,0,4,17,0,14,18,5,0,0,0,5,0,0,2,3,0,0,0,0,0,5,3,1,0,5,3,4,5,4752.txt
5,11,4,1,6,6,0,0,0,0,26,0,2,9,0,1,12,4,0,11,0,0,0,2,1,6,3,0,0,3,0,4,1,2,0,7,0,3,0,0,0,17,4,13,10,12,0,0,0,0,0,0,5,3,0,0,1,0,0,5,3,1,0,5,0,0,7,4754.txt
0,16,0,1,12,9,0,1,14,30,1,0,20,12,0,12,21,0,5,2,6,1,1,4,1,17,1,20,20,25,2,1,6,1,0,25,1,2,9,0,3,0,8,14,22,0,6,0,0,5,1,2,7,1,0,7,0,1,1,1,8,0,1,0,1,11,11,4756.txt
5,13,3,0,6,6,0,1,0,0,0,0,2,1,0,1,3,4,0,5,0,3,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,17,0,14,0,2,0,0,0,5,0,0,2,3,0,0,0,0,0,5,5,1,0,0,3,4,4,4758.txt
5,11,0,1,6,6,0,0,0,0,13,0,2,9,1,1,7,4,0,5,0,0,0,2,1,6,20,9,0,0,0,4,1,2,0,6,0,0,0,14,4,17,4,7,7,12,0,0,0,0,0,0,2,3,0,0,19,0,0,5,7,1,0,0,3,4,5,4761.txt
2,27,1,2,1,2,1,5,4,2,29,0,2,7,4,4,7,4,0,5,0,1,0,2,1,7,3,24,0,0,0,4,1,2,0,8,0,0,0,0,4,17,8,7,26,12,0,0,0,7,0,0,2,3,0,0,15,0,0,5,5,1,0,0,7,17,5,4762.txt
5,11,3,1,6,6,0,7,0,0,0,0,2,9,0,9,7,4,0,5,0,3,0,2,1,6,3,0,0,22,0,4,1,2,0,4,0,4,0,2,4,22,9,14,3,12,0,0,0,9,0,0,2,3,0,0,10,0,0,5,7,1,0,6,0,4,5,4764.txt
5,13,0,0,6,6,0,0,3,0,0,0,2,1,0,1,19,4,0,5,0,6,0,2,0,6,3,0,0,5,0,4,1,2,0,0,0,0,0,0,0,17,4,14,0,7,0,0,0,0,0,0,2,3,0,0,9,0,0,5,0,1,0,0,0,4,5,4766.txt
5,11,3,1,6,6,0,1,0,0,0,0,2,9,0,1,7,4,0,4,0,3,0,2,1,5,3,0,12,0,0,4,1,2,0,3,0,6,2,0,4,17,4,0,0,12,0,0,0,5,0,0,2,5,0,0,0,2,0,18,1,1,0,0,2,6,4,4768.txt
10,13,4,1,6,9,0,1,5,2,14,0,15,3,0,1,1,3,0,6,0,0,0,3,0,2,17,9,2,15,0,4,0,2,0,3,0,6,5,21,3,21,9,2,3,10,0,0,0,5,8,2,1,1,0,0,18,1,1,3,1,1,0,14,0,4,4,4770.txt
5,11,3,1,6,6,0,0,0,0,13,0,2,9,0,1,7,4,0,5,0,3,0,2,1,6,3,23,5,0,0,4,1,2,0,4,1,4,0,0,4,17,4,14,7,12,0,0,0,0,0,0,2,3,0,0,0,0,0,5,11,1,0,6,0,10,9,4773.txt
15,13,0,0,6,6,0,1,0,0,0,0,15,3,0,1,1,4,0,0,0,0,0,0,0,4,7,0,18,11,0,4,1,2,0,3,0,6,5,0,3,3,4,14,0,7,0,0,0,5,6,1,2,1,0,0,0,1,0,3,1,1,0,0,0,4,4,4775.txt
7,11,3,1,6,6,0,8,0,2,15,0,15,3,0,10,1,4,0,7,0,3,0,0,1,3,7,5,18,15,0,4,5,2,0,3,1,6,5,29,3,3,5,4,4,12,0,0,0,2,9,1,6,1,0,0,24,1,1,3,2,1,0,14,0,0,6,4776.txt
5,11,0,1,6,6,0,1,0,0,0,0,13,3,1,1,29,4,0,0,0,0,0,0,15,13,7,0,18,15,0,4,1,2,0,3,0,6,5,0,3,4,4,14,18,12,0,0,0,5,8,1,2,1,0,0,0,1,0,3,1,1,0,0,2,17,5,4778.txt
5,5,0,0,6,6,0,0,0,2,29,0,2,1,0,1,19,4,0,11,0,0,0,2,0,7,3,0,0,0,0,4,1,2,0,7,0,4,0,3,0,17,5,14,4,8,0,0,0,1,0,0,2,3,0,0,14,0,0,5,15,1,0,6,0,4,5,4779.txt
5,11,3,1,6,6,0,1,0,2,17,0,15,3,0,1,7,4,0,0,0,19,0,2,1,13,7,3,18,0,0,4,1,2,0,3,0,6,5,0,2,6,4,0,7,12,0,0,0,5,0,1,2,1,0,0,0,0,0,22,1,1,0,0,2,3,9,4781.txt
11,13,0,0,6,6,0,1,0,2,30,0,2,1,0,1,14,4,0,5,0,1,0,2,0,0,3,0,0,3,0,5,1,2,0,4,0,0,0,27,0,17,1,14,0,5,0,0,0,5,0,0,2,3,0,0,17,0,0,5,5,1,0,0,2,17,7,4783.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,28,0,2,1,6,3,0,0,0,0,4,1,2,0,4,0,0,0,14,0,17,4,14,10,12,0,0,0,0,0,0,2,3,0,0,14,0,0,5,0,1,0,0,0,0,5,4786.txt
5,11,0,1,6,6,0,0,0,0,13,0,2,9,0,10,7,4,0,5,0,30,0,2,1,6,20,5,0,5,0,4,1,2,0,4,0,4,0,14,0,17,6,15,7,12,0,0,0,2,0,0,2,3,0,0,7,0,0,5,3,1,0,5,0,4,5,4788.txt
5,11,0,1,6,6,0,1,0,0,0,0,15,9,0,1,7,4,0,29,0,0,0,2,1,23,21,0,18,0,0,4,1,2,0,3,0,6,2,14,3,11,4,14,0,12,0,0,0,5,0,0,2,0,0,0,0,0,0,14,1,1,0,0,0,4,5,4790.txt
5,11,4,1,6,6,0,8,3,15,26,2,2,9,1,10,7,4,0,25,0,0,0,2,20,7,4,5,5,6,0,4,5,2,0,6,1,0,0,13,4,17,8,4,7,12,0,0,0,5,0,0,2,5,0,0,17,0,0,18,4,1,0,0,0,10,7,4792.txt
5,11,3,1,6,6,0,1,0,2,16,0,15,3,0,1,8,4,0,0,0,3,0,2,1,23,7,0,4,5,0,4,1,2,0,3,1,6,5,0,3,5,4,0,8,12,0,0,0,5,9,1,2,1,0,0,10,1,0,3,1,1,0,0,0,4,5,4794.txt
9,13,3,0,6,6,0,1,0,2,17,0,15,1,0,1,18,4,0,4,0,20,0,2,0,4,7,0,6,3,0,5,1,2,0,3,0,6,5,0,3,6,8,0,0,7,0,7,0,5,0,0,3,0,0,0,17,2,0,11,1,1,0,0,2,6,7,4796.txt
5,11,0,1,6,6,0,1,0,0,26,0,2,9,0,1,12,4,0,9,0,0,0,2,1,6,16,0,0,3,0,4,1,2,0,0,0,4,0,0,0,21,4,18,0,12,0,0,0,0,0,0,2,3,0,0,16,0,0,18,3,1,0,5,0,0,7,4797.txt
7,13,3,0,6,6,0,8,0,2,15,0,11,3,0,10,1,4,0,8,0,1,0,0,0,0,27,5,8,8,0,5,5,0,0,3,0,6,5,24,3,3,13,4,30,2,0,0,0,5,2,1,9,1,0,0,7,1,1,3,1,1,0,5,7,17,0,4799.txt
5,12,0,1,6,6,0,9,0,0,26,0,2,9,0,1,7,4,0,15,0,0,0,2,1,28,3,8,0,6,0,4,1,2,0,17,1,2,3,1,1,28,5,5,29,12,0,7,0,7,0,13,10,1,5,1,17,0,0,4,11,1,0,12,0,10,3,4801.txt
9,11,3,1,6,6,0,1,0,2,30,0,2,9,0,1,12,4,0,5,0,1,0,2,1,7,3,0,0,0,0,4,1,2,0,4,0,0,0,0,4,17,1,0,0,12,0,0,0,5,0,0,2,3,0,0,0,0,0,18,4,1,0,0,2,6,4,4804.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,22,4,0,5,0,0,0,2,1,6,3,0,0,13,0,4,1,2,0,4,0,0,0,0,4,17,4,14,0,12,0,0,0,7,0,0,2,3,0,0,10,0,0,5,5,1,0,0,0,4,4,4806.txt
5,11,3,1,6,6,0,0,3,0,13,0,2,9,0,1,12,4,0,5,0,28,0,2,1,6,3,9,0,0,0,4,1,2,0,4,0,3,0,9,4,17,5,14,4,12,0,0,0,0,0,0,2,3,0,0,0,0,0,5,3,1,0,5,0,4,5,4808.txt
16,11,3,1,6,6,0,0,0,2,28,2,2,9,0,1,7,4,0,5,0,1,0,2,1,7,3,14,0,6,0,4,1,2,0,4,0,0,0,14,4,17,8,18,7,12,0,0,0,0,0,0,2,3,0,0,6,0,0,5,0,1,0,4,7,15,5,4809.txt
9,10,6,1,6,6,0,0,0,2,29,0,2,9,0,9,7,4,1,11,0,0,0,2,1,22,9,0,23,6,4,4,1,2,0,0,2,4,0,1,1,19,8,5,0,12,0,0,0,1,0,0,5,3,5,9,6,0,0,10,5,1,0,6,7,10,5,4811.txt
11,11,6,1,6,6,0,1,3,0,26,2,13,9,1,1,12,4,0,0,0,0,0,2,15,13,7,0,7,3,0,4,1,2,0,3,1,6,5,0,3,6,8,14,0,12,0,0,0,5,0,1,2,1,0,0,1,0,0,7,1,1,0,9,2,10,8,4813.txt
5,11,0,1,6,6,0,1,0,0,13,0,2,9,0,1,7,4,0,4,0,10,0,2,1,13,3,9,0,4,0,4,1,2,0,4,0,6,0,0,0,17,4,14,7,12,0,0,0,2,0,0,2,5,0,0,7,0,0,18,3,1,0,5,0,0,5,4815.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,12,4,0,11,0,17,0,2,1,6,3,0,0,3,0,4,1,2,0,0,0,8,0,0,0,17,4,14,0,12,0,0,0,7,0,0,5,3,0,0,4,0,0,5,7,1,0,6,0,4,5,4817.txt
5,11,0,1,6,6,0,7,0,0,0,0,2,9,0,9,7,4,0,5,0,0,0,2,1,6,11,0,0,0,0,4,1,2,0,7,0,0,0,4,0,22,5,7,4,12,0,0,0,1,0,0,5,3,0,0,19,0,0,5,5,1,0,6,0,0,4,4820.txt
9,12,4,1,6,6,0,0,3,0,26,2,2,9,0,1,7,4,0,8,0,20,0,2,15,28,20,0,15,6,4,4,1,2,0,0,1,0,0,1,1,21,8,5,5,12,0,7,0,7,0,13,2,1,5,1,17,0,2,18,4,1,0,0,7,10,3,4822.txt
5,5,0,0,6,6,0,0,0,0,0,0,2,1,0,8,19,4,0,11,0,0,0,2,0,6,16,0,0,23,0,4,1,2,0,0,0,4,0,6,4,22,5,9,4,9,0,0,0,2,0,0,2,3,0,0,10,0,0,5,3,1,0,5,0,4,5,4824.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,5,0,30,0,2,1,6,3,0,0,6,0,4,1,2,0,4,0,3,0,7,4,17,5,0,4,12,0,0,0,0,0,0,2,3,0,0,1,0,0,5,3,1,0,5,0,4,5,4827.txt
9,13,3,0,6,6,0,0,3,0,0,0,2,14,0,1,19,4,0,5,0,1,0,2,0,7,3,0,0,5,0,4,1,2,0,4,0,3,0,0,4,17,8,0,0,8,0,0,0,1,0,0,2,3,0,0,7,0,0,5,3,1,0,5,2,6,4,4829.txt
5,11,3,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,28,0,2,1,6,3,0,0,0,0,4,1,2,0,4,0,0,0,0,4,17,4,14,9,12,0,0,0,2,0,0,2,3,0,0,0,0,0,5,0,1,0,0,0,4,5,4831.txt
5,11,3,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,5,0,28,0,2,15,11,3,0,5,6,0,4,1,2,0,0,1,13,0,0,4,17,4,14,0,12,0,6,0,7,0,0,5,3,0,0,17,0,0,5,10,1,0,11,2,6,3,4832.txt
